Vin_A,Vin_B,temp,pvdd,cqload,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,leakage,delay
1.0,0.0,109.7453391255365,0.900416302469984,4.955486418046479,9.598031728194743e-10,8.417240831264411e-10,1.007140955231645e-09,8.624484780192739e-10,8.117918334128243e-10,8.416504351825235e-10,6.800946922604843e-10,1.1941495009925424e-08,1.4099360026609368e-08,7.333326424340666e+18,2.47216904169859e+18,1.5026419770918166e-08,1.6638265214170533
1.0,1.0,17.76728871172756,1.0936146561727487,1.95589470032809,9.018803721494488e-10,7.781468149891347e-10,1.0119815358147925e-09,9.593362806448848e-10,9.879348428556967e-10,8.500889607647251e-10,6.65091880652559e-10,1.1792641444655094e-08,1.2846355541461198e-08,7.300247384027974e+18,2.6306384449534746e+18,1.5078806950232507e-08,6.437824315810604
1.0,1.0,15.861713100023849,0.9464158176376045,3.9573310896284175,8.18677344427258e-10,8.111694617411648e-10,9.656585971016426e-10,7.884366074572716e-10,9.38649424521213e-10,9.257909905890655e-10,5.998716593451855e-10,1.3675279561898928e-08,1.5633246766822233e-08,6.337391569438224e+18,2.764857573206569e+18,1.6165064173951954e-08,9.543585767211521
1.0,1.0,-0.5040332887684187,1.0834197537166015,1.2380850933094936,7.936051607935813e-10,8.637362462765374e-10,9.751870320848552e-10,8.910897943978331e-10,9.71036109180539e-10,9.524741731282803e-10,6.846363506809415e-10,1.442430697316299e-08,1.2385510941551387e-08,5.770804213504919e+18,2.797825190538942e+18,1.519743963438666e-08,8.71620980257079
1.0,1.0,27.919474047926684,0.9218029489069012,1.4166645942974063,8.364557882420009e-10,9.90646195588619e-10,1.0062285804724027e-09,9.483045301965927e-10,9.375682702796103e-10,8.437449186575198e-10,7.316610075305307e-10,1.5602207270078026e-08,1.4213925337523393e-08,6.96582036868212e+18,2.911078748857491e+18,1.543336293437707e-08,2.7162581121760687
0.0,0.0,-9.68331042181935,0.9476174364089146,4.67497073217588,9.775042431977688e-10,8.656034697356142e-10,7.702404392013065e-10,9.50899299337688e-10,8.688195157987086e-10,9.949479393923433e-10,5.769863853962742e-10,1.4308510988207424e-08,1.360268841131236e-08,6.003443131804645e+18,2.488041929565704e+18,1.6862927802450027e-08,4.7890612587633665
0.0,0.0,12.473409103424814,0.9469747402175002,0.13943239768095705,9.600553148177386e-10,7.828101655998069e-10,8.032182135342629e-10,8.589550253840554e-10,8.442196634821776e-10,9.4954418635883e-10,6.315117572676677e-10,1.24669302507341e-08,1.3132057471136618e-08,6.811263659494486e+18,2.984483130190314e+18,1.5812563563900747e-08,5.4987346420159975
0.0,1.0,88.99046874527875,1.0992305808401293,1.094962450855538,9.238636361577822e-10,8.099000187251334e-10,7.733801557440112e-10,8.784753483126676e-10,9.464545579127578e-10,8.625746963741454e-10,6.195695342731823e-10,1.542244143803057e-08,1.3744306261103311e-08,6.073519910984826e+18,2.540823838615634e+18,1.5120016801789408e-08,6.320131142950193
1.0,1.0,95.16599064533094,0.900920109145177,2.4197742820818955,7.82943059977054e-10,8.982947415233858e-10,8.872949329354334e-10,9.776185504159748e-10,8.357336237671036e-10,7.848420539832037e-10,5.951805110207468e-10,1.531133927092386e-08,1.2215393063482545e-08,5.775573287978446e+18,2.7311102763609964e+18,1.4572405705797257e-08,6.9296814283578065
0.0,1.0,-0.24715402686709353,1.0279276418606993,2.0152196323038902,1.002526982494799e-09,8.051246251946494e-10,1.0034562682311591e-09,8.129279712233806e-10,7.757116649284573e-10,9.023263800259327e-10,6.149504287697939e-10,1.3388977520677326e-08,1.3478521252676348e-08,5.79817163726645e+18,2.6381097407239916e+18,1.6564465300046087e-08,7.472782083731817
1.0,1.0,29.42259749950182,1.0739373162121706,3.149556958862806,8.375817936233533e-10,7.762444714888775e-10,9.079387914725832e-10,1.0121184868009564e-09,8.227397243876145e-10,9.158963983227821e-10,5.743242536648908e-10,1.3856526821669377e-08,1.5388877783056115e-08,6.81473920267082e+18,2.787699329833641e+18,1.6340664324573204e-08,8.143705326091519
1.0,0.0,102.28755973040941,1.0344547308049474,0.9716830312983058,9.141779957696448e-10,9.415664302060855e-10,9.010726454261142e-10,8.664862414979353e-10,9.518294523157745e-10,7.946218051511448e-10,6.792693540360197e-10,1.3762412015344071e-08,1.2352008735977716e-08,7.131267249252002e+18,2.584439918922909e+18,1.4956040186228857e-08,0.950432710003245
0.0,1.0,-45.518800270654516,0.9725467636433889,0.3620295517989714,9.639878751845802e-10,9.592242384050556e-10,9.699783333221288e-10,8.299646350118638e-10,9.614781271207454e-10,9.764142161043802e-10,6.741149995842491e-10,1.3522195266204444e-08,1.401370843627337e-08,7.199939369413982e+18,2.9464023038923136e+18,1.6653692332556834e-08,8.546819237799646
1.0,1.0,105.04609315924137,1.091661872540587,1.8529736550457379,7.937453819525245e-10,9.760608417434358e-10,9.959530159822136e-10,7.606602352883743e-10,8.302583007068622e-10,8.568827638718413e-10,6.555845801591905e-10,1.3072162566376175e-08,1.4908340425641467e-08,6.779279494652097e+18,2.873989307912686e+18,1.682139210545023e-08,2.6940002854697753
0.0,1.0,-15.546817782580298,1.0787041509178084,2.626532658299463,9.256579725329918e-10,9.743592769852195e-10,9.374330288074458e-10,7.917558684454738e-10,8.432924613231901e-10,7.987020115550996e-10,6.23384976927716e-10,1.5746396670423515e-08,1.5065962018210416e-08,6.307260639391623e+18,2.885860434315657e+18,1.6056776020331673e-08,3.2576261957001194
0.0,1.0,67.13706395858765,0.9867909840499036,2.8143891670537076,7.682031831628699e-10,8.563319333368594e-10,9.874258521166078e-10,9.521532921550204e-10,8.995319861831152e-10,8.923032022385607e-10,7.359539528958625e-10,1.5426458400377296e-08,1.2434482607191732e-08,6.700098139263393e+18,2.9497065734951107e+18,1.6086596626547446e-08,2.445926495337325
0.0,1.0,49.85930534922804,1.0146656985222329,3.011452682476909,7.858544851221026e-10,9.4655537545146e-10,8.045049348647525e-10,9.249046333131644e-10,8.265399497169023e-10,8.671982749014804e-10,6.752645676052886e-10,1.3087044540232979e-08,1.4741028570803213e-08,6.864323627806416e+18,2.5864130775943444e+18,1.5661011608335602e-08,4.806812714276488
1.0,1.0,44.52933467406538,1.0935038375610482,2.7478233588501593,9.43678483144494e-10,9.082188703088561e-10,8.878653860959274e-10,8.226126260444028e-10,9.139680982113263e-10,9.231079891146937e-10,7.208535823510904e-10,1.4229918116043162e-08,1.4831333681948187e-08,6.779257992629734e+18,2.8407167804442025e+18,1.6251888741855096e-08,2.615173736853685
0.0,1.0,99.68484045550784,1.0965120723852941,1.2363023351462263,7.993908675154896e-10,7.659345326656445e-10,8.526096795487468e-10,9.954587917776994e-10,8.316390626459049e-10,8.03833000715552e-10,6.220337077832002e-10,1.2077699508219438e-08,1.3955295067981747e-08,6.136856977895547e+18,2.834585627648992e+18,1.6864762268430167e-08,6.56803529305622
1.0,0.0,-36.71701414396097,0.9899646551435906,3.8251031824853188,8.726507077195661e-10,8.62005919865798e-10,8.4446041100931e-10,9.722647535383213e-10,7.90702316403752e-10,7.652739719789544e-10,6.983870807175536e-10,1.4763529958511176e-08,1.3452972551644238e-08,6.765590349841051e+18,2.905259161169622e+18,1.4562903904485961e-08,3.4335687912332546
0.0,1.0,7.465044558614487,1.0694700056286177,0.4480235060795989,8.230764678974517e-10,7.734312556457235e-10,8.144195760838685e-10,8.283955531614862e-10,7.993273924806909e-10,8.810214099020108e-10,5.710048394844823e-10,1.5163876800762224e-08,1.1980699085569146e-08,6.434972426315602e+18,2.9942796640518876e+18,1.440226141388589e-08,7.074830089825501
0.0,1.0,41.88549434205781,0.9603960453907873,0.9997858589653931,8.669922952021653e-10,7.811724380818358e-10,9.870751320526593e-10,8.438423194658417e-10,8.236397034242701e-10,7.999283752428232e-10,6.85063679249245e-10,1.362995288036359e-08,1.1764251539735288e-08,6.499243075194225e+18,3.079304403074086e+18,1.4362905128643784e-08,8.10863550356325
0.0,1.0,91.03199371028717,0.974362574586133,3.6994962650053793,7.796139410340336e-10,7.742246215744183e-10,8.743937816642297e-10,8.069274237418267e-10,8.026480404336078e-10,7.997377868361292e-10,6.971888815060146e-10,1.2039111078796004e-08,1.410180028641473e-08,6.905886405591026e+18,2.5219955756236477e+18,1.4422218826175127e-08,4.942825599384611
1.0,0.0,-16.04024498589913,0.9329643765980453,1.405833409185206,9.517447381864114e-10,1.0040804207278589e-09,8.946845221609756e-10,9.232099476047524e-10,1.0074830347340843e-09,9.321929855388437e-10,6.158849913386199e-10,1.4100152005493795e-08,1.3200298662435634e-08,6.842043429088684e+18,2.520309550241418e+18,1.4808745163672464e-08,6.767936693558136
1.0,0.0,89.52737144736972,0.9418369185553461,2.4724324736309318,7.800764590581051e-10,9.744270516633949e-10,8.301829169600736e-10,9.380889049377793e-10,9.272261132133265e-10,8.257278146349525e-10,7.39680224961156e-10,1.1953390910696688e-08,1.2870813532271922e-08,6.074968848904154e+18,2.5165799006446966e+18,1.540917552085103e-08,9.155503750141346
1.0,0.0,16.934926848908432,1.0313746604518719,1.6427167268692389,9.728302823295594e-10,8.715325372850457e-10,1.0045641268662669e-09,8.605538017249929e-10,8.055317134351343e-10,9.733571350684786e-10,6.547046876316627e-10,1.50508897066437e-08,1.2195155604161037e-08,5.741133830563554e+18,3.07372348721325e+18,1.5553568175169215e-08,8.69106503993879
0.0,1.0,-20.99550584193483,1.0021563236014162,2.5398362459638557,9.283026514990685e-10,8.229913568122024e-10,9.152473408359558e-10,9.472383104829298e-10,8.67671398284888e-10,8.907439558728465e-10,6.327954364490597e-10,1.4111043322137231e-08,1.5526489524337148e-08,7.175271135237054e+18,2.681790192070686e+18,1.67279018323065e-08,3.759063837582275
0.0,1.0,81.61755927982688,0.9462263721251206,1.7398124417373517,8.658127362187279e-10,7.784025106988531e-10,7.601763214293151e-10,1.0118579294857347e-09,8.283588959393728e-10,9.14452505729728e-10,6.014469863419452e-10,1.527446528747876e-08,1.2472863324316995e-08,6.914048924793129e+18,2.9128512115160166e+18,1.4647690361438124e-08,8.089530675045623
1.0,1.0,-38.6381977345814,0.9805819232723305,4.971097869631191,9.80087582041505e-10,8.69523847879555e-10,8.280446860596796e-10,9.154348446614208e-10,9.338705313819085e-10,8.415100705384872e-10,5.964249984629231e-10,1.3272295405203348e-08,1.4422882909757876e-08,7.23802297644105e+18,2.696721334018399e+18,1.6303425392133675e-08,5.166186398447411
1.0,0.0,37.65812733357973,0.9746366919727364,1.7938131708971519,8.072773447837874e-10,9.124896317886259e-10,1.0138342882597678e-09,9.249180993630408e-10,9.80288215426234e-10,8.168489909606145e-10,6.05128759198085e-10,1.2748133524613873e-08,1.1888153867951226e-08,6.191539872326041e+18,2.7757107954024704e+18,1.500119727559368e-08,2.7875137177455453
1.0,1.0,-43.50235890486009,1.0974720409070668,3.1389765928142506,8.271993137633657e-10,9.624642440703886e-10,1.0075928052560312e-09,8.549559659341911e-10,8.61809958632428e-10,8.003777303007959e-10,6.611447908427984e-10,1.5550493016053917e-08,1.4406907946029835e-08,7.396653993124104e+18,2.8802308349312717e+18,1.5113900185584896e-08,3.8428967282215987
1.0,0.0,9.155213928401764,1.070713167442276,4.442832656077878,7.948294100614384e-10,7.730964904891216e-10,8.983325850554221e-10,7.626889342189709e-10,8.689246331526469e-10,9.395988165061312e-10,6.612145841269403e-10,1.539623288683816e-08,1.4389329429623604e-08,6.466203642892684e+18,2.7375245676415846e+18,1.497641874076834e-08,5.767438441614656
1.0,0.0,53.19382382115067,0.9775932666767649,3.1932956218801047,8.569184480956688e-10,8.661389844492331e-10,9.032857866013774e-10,1.002296027768107e-09,8.612103960278266e-10,9.350388975255957e-10,6.601829691246215e-10,1.1998723718617579e-08,1.5417979343629103e-08,7.278495013067224e+18,2.499819041905502e+18,1.6568141528199815e-08,6.1867173420925266
1.0,0.0,45.10079746769836,1.0827833157792066,2.8336277029969468,1.0106302289224581e-09,1.0081217911909125e-09,9.8900347815906e-10,9.561755551713286e-10,8.741030443079668e-10,8.851398985554179e-10,7.161178458548287e-10,1.5243575636545866e-08,1.4140750994263513e-08,6.818249670843748e+18,2.8483084583384545e+18,1.5761749457518833e-08,8.940096866483232
0.0,0.0,17.837975222839972,0.9685270783256342,2.850454979233479,8.009009539613764e-10,7.906630159948049e-10,9.399757488760936e-10,9.36674304073547e-10,7.691063269356566e-10,9.584525346277569e-10,5.70262951571844e-10,1.5507047514761953e-08,1.1833144392553408e-08,6.202687267599713e+18,3.068849036839713e+18,1.5086966938962367e-08,0.7204197854532346
1.0,0.0,22.22863891498082,1.0335803025469719,2.4873389475076935,9.710680274099128e-10,8.616760462756168e-10,9.96782962113385e-10,7.675718814230103e-10,9.105215999585353e-10,9.638583641477578e-10,6.153779797239213e-10,1.3574512118522391e-08,1.5631646886633604e-08,6.300959318483246e+18,2.8031109518961336e+18,1.6851934472203927e-08,3.4708387019548113
0.0,1.0,-14.181480396862021,1.0933299993364225,4.039826203008231,9.255775382049603e-10,8.298640521983866e-10,8.816997754917484e-10,9.527890848188004e-10,1.0018176433308723e-09,8.723136328506154e-10,7.205605971348797e-10,1.536332041792582e-08,1.2130834519406426e-08,6.803681798296436e+18,3.0853049890041144e+18,1.5833193165492174e-08,2.350079411041909
0.0,1.0,27.05886591633852,0.9780557727977105,0.261616151023296,7.640167891754123e-10,7.940459962732026e-10,1.0078787821288208e-09,9.302013977294614e-10,9.594719194445861e-10,9.253933411048282e-10,5.869887044417867e-10,1.3550439298199886e-08,1.2705097129518676e-08,6.880688010555706e+18,2.850010748719389e+18,1.6072073449798672e-08,1.022481584518985
1.0,0.0,116.58587402975016,1.0359769930209868,4.426798240567345,1.000002109006176e-09,9.730922048132108e-10,8.970456453616107e-10,9.045021544983075e-10,9.787984978207243e-10,9.916746142258739e-10,6.031065701212246e-10,1.1962891572660883e-08,1.4755630365558527e-08,6.66410469281202e+18,2.915551526147455e+18,1.4835869517330404e-08,1.6866409748730493
1.0,1.0,98.08152520108226,0.9591847622125267,2.9355981790257575,1.006657181367146e-09,9.370672634273697e-10,9.237890981889202e-10,9.183945802452915e-10,8.182005244627586e-10,7.806884438058755e-10,6.255454315850778e-10,1.3953754401865588e-08,1.4588587947334727e-08,7.331656494881483e+18,2.6605485458424914e+18,1.556499215672521e-08,3.3372248104231916
0.0,1.0,-28.858083566258117,0.953262463119595,4.2458773740661835,9.94924778272832e-10,8.645353469957108e-10,7.809719826740682e-10,9.932650022491606e-10,9.142237338656262e-10,7.630808088274114e-10,7.081500388187186e-10,1.553961001353663e-08,1.4667447867595508e-08,6.837670851366728e+18,2.734044127238187e+18,1.544155802542017e-08,6.129458178800609
1.0,0.0,-49.63945828223423,1.0148313332863104,0.061859585695600634,8.874418730575865e-10,8.537430898166459e-10,9.153540441532088e-10,7.616993602409607e-10,9.868144846955815e-10,8.802338445947163e-10,6.692545518153111e-10,1.390380173042007e-08,1.343771456275897e-08,6.016401388982285e+18,2.8700688656224394e+18,1.6677348878775996e-08,7.319847040721685
1.0,0.0,113.03437628899351,1.0958529196066438,4.347689255768472,8.159752963488732e-10,9.702481849049906e-10,9.550150904106502e-10,7.99870929204148e-10,7.774260015139606e-10,8.442618566014288e-10,6.644633503598348e-10,1.2295870556668186e-08,1.3282849115461351e-08,5.8288116921641e+18,3.0042257175917455e+18,1.6457113163603655e-08,4.968762897710856
0.0,1.0,39.81495497853457,0.9906267697440341,0.6094862206746017,8.593812280775023e-10,7.830590967955418e-10,8.715833039700842e-10,9.872683280045368e-10,9.828226139722565e-10,7.820996869886846e-10,7.27254772469368e-10,1.3519211820527503e-08,1.4125699320118103e-08,7.129084880060486e+18,2.9489813159962404e+18,1.4982056888015663e-08,0.8955775640509389
0.0,1.0,41.81080816687539,1.0875273940633163,3.6088778518980718,9.160046527897226e-10,7.972956532346368e-10,8.876193053216788e-10,7.620855092919017e-10,7.763831824690458e-10,7.980412525093344e-10,6.528461502176512e-10,1.2162396185879491e-08,1.2839202188758215e-08,6.229572433049047e+18,2.90438141607762e+18,1.5628884065725856e-08,7.724094532033571
0.0,1.0,85.52923922717403,1.0828727040489525,2.08844175051034,8.562244407530322e-10,9.902637020557587e-10,8.599051649688959e-10,9.895235802912874e-10,1.0096993790375053e-09,8.254046931896011e-10,7.309917332517108e-10,1.4112114411041089e-08,1.2534758833783243e-08,7.380037671564044e+18,3.1153350086786857e+18,1.647523970324664e-08,5.161068007580524
1.0,1.0,1.6440152968387807,0.950752522468999,3.4085512315786426,9.398755993208995e-10,9.675704901288852e-10,1.006136542847334e-09,7.675264903691596e-10,7.813160704823808e-10,7.852466068979421e-10,5.928031716365252e-10,1.4272486042714505e-08,1.237720405984924e-08,6.970551880296506e+18,2.467039355716057e+18,1.6874936999751208e-08,7.726426870284082
0.0,0.0,31.743362390480385,0.9803638814168656,3.144666791010047,9.620761891352356e-10,9.568189516930932e-10,8.810625560254383e-10,9.579517976811893e-10,8.534635042889861e-10,8.410462202976796e-10,6.379601848315334e-10,1.4432997089293262e-08,1.3297700501519708e-08,6.233824862677804e+18,3.073595632675908e+18,1.5978682321542427e-08,2.527962498659458
1.0,1.0,119.35932436641278,1.0286604956988368,0.8253487698655367,8.131857962566066e-10,9.184898847731691e-10,7.920576814274788e-10,9.862944956293262e-10,7.738805996998352e-10,7.937311811173043e-10,7.097896325136555e-10,1.1945265736738953e-08,1.5381788695458582e-08,7.337795331392611e+18,2.741498540268809e+18,1.6048676281878956e-08,2.7236056538024433
0.0,0.0,65.98676364783329,1.0036091768822784,2.5779226845932834,8.628552447038314e-10,8.342823130996402e-10,7.673335344410171e-10,9.155819236733668e-10,7.744203144979235e-10,9.186722686101061e-10,5.955556580059157e-10,1.518198878775133e-08,1.5493452163255592e-08,5.840684049314956e+18,2.5642201698509655e+18,1.591529106154876e-08,2.0861345158474687
0.0,0.0,-27.325894240758533,0.9191917059726349,1.3933800612407583,1.0032670715106191e-09,9.974357977361462e-10,9.562071760557195e-10,9.229260273981072e-10,9.800361812653903e-10,9.36942403028073e-10,5.998468126846717e-10,1.5461208721716956e-08,1.5362268967901946e-08,6.579176192031633e+18,2.512282418287715e+18,1.683144374871324e-08,2.002196269287364
0.0,1.0,-31.019185362816405,1.0987396060254317,2.806579845811582,8.2345092752071e-10,8.849346807206066e-10,8.991089035029121e-10,7.728431879101384e-10,7.761561758605086e-10,9.569744636234782e-10,6.348956766739486e-10,1.289717328488491e-08,1.2560728494250005e-08,6.013149263801311e+18,3.1369625299818296e+18,1.4551846066490557e-08,4.900274056209019
